tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
982,4/30/2016 18:25:25,4/30/2016 18:41:47,250,Lafayette St & Jersey St,40.72456089,-73.99565293,459,W 20 St & 11 Ave,40.746745,-74.007756,20767,Customer,,0
121,4/30/2016 18:25:27,4/30/2016 18:27:29,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3168,Central Park West & W 85 St,40.78472675,-73.96961715,21218,Customer,,0
1706,4/30/2016 18:25:28,4/30/2016 18:53:54,453,W 22 St & 8 Ave,40.74475148,-73.99915362,147,Greenwich St & Warren St,40.71542197,-74.01121978,24014,Subscriber,1970.0,1
802,4/30/2016 18:25:27,4/30/2016 18:38:49,3065,Union Ave & Wallabout St,40.70029511,-73.95032283,532,S 5 Pl & S 4 St,40.710451,-73.960876,16291,Customer,,0
356,4/30/2016 18:25:31,4/30/2016 18:31:27,293,Lafayette St & E 8 St,40.73028666,-73.9907647,254,W 11 St & 6 Ave,40.73532427,-73.99800419,17055,Subscriber,1991.0,1
63,4/30/2016 18:25:31,4/30/2016 18:26:34,504,1 Ave & E 15 St,40.73221853,-73.98165557,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,19891,Subscriber,1990.0,1
1299,4/30/2016 18:25:31,4/30/2016 18:47:10,2010,Grand St & Greene St,40.72165481,-74.00234737,545,E 23 St & 1 Ave,40.736502,-73.97809472,21030,Subscriber,1992.0,2
579,4/30/2016 18:25:29,4/30/2016 18:35:08,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,394,E 9 St & Avenue C,40.72521311,-73.97768752,20748,Subscriber,1992.0,2
588,4/30/2016 18:25:35,4/30/2016 18:35:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,368,Carmine St & 6 Ave,40.73038599,-74.00214988,24842,Subscriber,1989.0,1
367,4/30/2016 18:25:39,4/30/2016 18:31:47,546,E 30 St & Park Ave S,40.74444921,-73.98303529,379,W 31 St & 7 Ave,40.749156,-73.9916,15079,Subscriber,1986.0,1
1287,4/30/2016 18:25:40,4/30/2016 18:47:07,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,15529,Subscriber,1986.0,1
501,4/30/2016 18:25:40,4/30/2016 18:34:01,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,164,E 47 St & 2 Ave,40.75323098,-73.97032517,19084,Subscriber,1991.0,2
784,4/30/2016 18:25:42,4/30/2016 18:38:46,346,Bank St & Hudson St,40.73652889,-74.00618026,368,Carmine St & 6 Ave,40.73038599,-74.00214988,22246,Subscriber,1991.0,2
2558,4/30/2016 18:25:44,4/30/2016 19:08:23,224,Spruce St & Nassau St,40.71146364,-74.00552427,224,Spruce St & Nassau St,40.71146364,-74.00552427,22435,Customer,,0
269,4/30/2016 18:25:46,4/30/2016 18:30:15,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,3109,Banker St & Meserole Ave,40.72606,-73.95621,19424,Subscriber,1991.0,1
712,4/30/2016 18:25:46,4/30/2016 18:37:39,453,W 22 St & 8 Ave,40.74475148,-73.99915362,461,E 20 St & 2 Ave,40.73587678,-73.98205027,19216,Subscriber,1972.0,1
1200,4/30/2016 18:25:47,4/30/2016 18:45:48,2008,Little West St & 1 Pl,40.70569254,-74.01677685,279,Peck Slip & Front St,40.707873,-74.00167,16493,Customer,,0
213,4/30/2016 18:25:49,4/30/2016 18:29:23,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,21145,Subscriber,1965.0,1
833,4/30/2016 18:25:50,4/30/2016 18:39:43,311,Norfolk St & Broome St,40.7172274,-73.98802084,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,23697,Subscriber,1973.0,1
1279,4/30/2016 18:25:50,4/30/2016 18:47:09,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,432,E 7 St & Avenue A,40.72621788,-73.98379855,20223,Subscriber,1992.0,1
1532,4/30/2016 18:25:49,4/30/2016 18:51:22,326,E 11 St & 1 Ave,40.72953837,-73.98426726,311,Norfolk St & Broome St,40.7172274,-73.98802084,23327,Customer,,0
566,4/30/2016 18:25:51,4/30/2016 18:35:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,368,Carmine St & 6 Ave,40.73038599,-74.00214988,24016,Subscriber,1990.0,2
680,4/30/2016 18:25:52,4/30/2016 18:37:12,285,Broadway & E 14 St,40.73454567,-73.99074142,394,E 9 St & Avenue C,40.72521311,-73.97768752,16026,Subscriber,1967.0,2
495,4/30/2016 18:25:52,4/30/2016 18:34:08,3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,14861,Subscriber,1982.0,1
1335,4/30/2016 18:25:53,4/30/2016 18:48:09,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,127,Barrow St & Hudson St,40.73172428,-74.00674436,22156,Subscriber,1946.0,1
880,4/30/2016 18:25:56,4/30/2016 18:40:37,462,W 22 St & 10 Ave,40.74691959,-74.00451887,253,W 13 St & 5 Ave,40.73543934,-73.99453948,18239,Subscriber,1958.0,1
323,4/30/2016 18:25:54,4/30/2016 18:31:17,306,Cliff St & Fulton St,40.70823502,-74.00530063,260,Broad St & Bridge St,40.70365182,-74.01167797,21281,Subscriber,1981.0,1
2593,4/30/2016 18:25:58,4/30/2016 19:09:11,224,Spruce St & Nassau St,40.71146364,-74.00552427,224,Spruce St & Nassau St,40.71146364,-74.00552427,16890,Customer,,0
1248,4/30/2016 18:25:56,4/30/2016 18:46:45,2008,Little West St & 1 Pl,40.70569254,-74.01677685,225,W 14 St & The High Line,40.74195138,-74.00803013,15241,Subscriber,1961.0,2
320,4/30/2016 18:25:57,4/30/2016 18:31:18,394,E 9 St & Avenue C,40.72521311,-73.97768752,432,E 7 St & Avenue A,40.72621788,-73.98379855,18682,Subscriber,1986.0,2
2017,4/30/2016 18:25:58,4/30/2016 18:59:36,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,24336,Subscriber,1960.0,1
396,4/30/2016 18:26:01,4/30/2016 18:32:38,428,E 3 St & 1 Ave,40.72467721,-73.98783413,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,14892,Subscriber,1968.0,1
220,4/30/2016 18:26:03,4/30/2016 18:29:44,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,20214,Subscriber,1982.0,2
277,4/30/2016 18:26:05,4/30/2016 18:30:42,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,470,W 20 St & 8 Ave,40.74345335,-74.00004031,20806,Customer,,0
297,4/30/2016 18:26:06,4/30/2016 18:31:04,394,E 9 St & Avenue C,40.72521311,-73.97768752,432,E 7 St & Avenue A,40.72621788,-73.98379855,15829,Subscriber,1985.0,1
1637,4/30/2016 18:26:06,4/30/2016 18:53:24,479,9 Ave & W 45 St,40.76019252,-73.9912551,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,20521,Subscriber,1983.0,2
247,4/30/2016 18:26:08,4/30/2016 18:30:16,402,Broadway & E 22 St,40.7403432,-73.98955109,483,E 12 St & 3 Ave,40.73223272,-73.98889957,22418,Subscriber,1982.0,1
1865,4/30/2016 18:26:09,4/30/2016 18:57:15,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,309,Murray St & West St,40.7149787,-74.013012,23262,Subscriber,1973.0,1
1443,4/30/2016 18:26:09,4/30/2016 18:50:13,3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,444,Broadway & W 24 St,40.7423543,-73.98915076,15514,Customer,,0
1257,4/30/2016 18:26:11,4/30/2016 18:47:08,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,21676,Subscriber,1963.0,1
287,4/30/2016 18:26:12,4/30/2016 18:31:00,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,22334,Subscriber,1977.0,1
479,4/30/2016 18:26:13,4/30/2016 18:34:13,490,8 Ave & W 33 St,40.751551,-73.993934,496,E 16 St & 5 Ave,40.73726186,-73.99238967,17116,Subscriber,1993.0,1
904,4/30/2016 18:26:17,4/30/2016 18:41:22,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,3168,Central Park West & W 85 St,40.78472675,-73.96961715,20349,Subscriber,1978.0,1
1237,4/30/2016 18:26:20,4/30/2016 18:46:57,2010,Grand St & Greene St,40.72165481,-74.00234737,545,E 23 St & 1 Ave,40.736502,-73.97809472,17164,Subscriber,1991.0,1
1143,4/30/2016 18:26:22,4/30/2016 18:45:26,143,Clinton St & Joralemon St,40.69239502,-73.99337909,439,E 4 St & 2 Ave,40.7262807,-73.98978041,21208,Subscriber,1986.0,2
1528,4/30/2016 18:26:22,4/30/2016 18:51:50,217,Old Fulton St,40.70277159,-73.99383605,387,Centre St & Chambers St,40.71273266,-74.0046073,16298,Customer,,0
427,4/30/2016 18:26:23,4/30/2016 18:33:30,435,W 21 St & 6 Ave,40.74173969,-73.99415556,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,18816,Subscriber,1980.0,1
2390,4/30/2016 18:26:24,4/30/2016 19:06:14,224,Spruce St & Nassau St,40.71146364,-74.00552427,224,Spruce St & Nassau St,40.71146364,-74.00552427,20235,Customer,,0
1476,4/30/2016 18:26:23,4/30/2016 18:51:00,426,West St & Chambers St,40.71754834,-74.01322069,498,Broadway & W 32 St,40.74854862,-73.98808416,16196,Subscriber,1990.0,1
731,4/30/2016 18:26:22,4/30/2016 18:38:33,146,Hudson St & Reade St,40.71625008,-74.0091059,459,W 20 St & 11 Ave,40.746745,-74.007756,22464,Subscriber,1984.0,1
348,4/30/2016 18:26:26,4/30/2016 18:32:14,247,Perry St & Bleecker St,40.73535398,-74.00483091,116,W 17 St & 8 Ave,40.74177603,-74.00149746,22202,Subscriber,1973.0,1
539,4/30/2016 18:26:28,4/30/2016 18:35:28,285,Broadway & E 14 St,40.73454567,-73.99074142,498,Broadway & W 32 St,40.74854862,-73.98808416,24001,Subscriber,1987.0,1
507,4/30/2016 18:26:31,4/30/2016 18:34:59,475,E 16 St & Irving Pl,40.73524276,-73.98758561,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,17971,Subscriber,1956.0,2
575,4/30/2016 18:26:30,4/30/2016 18:36:05,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,482,W 15 St & 7 Ave,40.73935542,-73.99931783,19308,Subscriber,1989.0,1
3028,4/30/2016 18:26:35,4/30/2016 19:17:04,217,Old Fulton St,40.70277159,-73.99383605,348,W Broadway & Spring St,40.72490985,-74.00154702,19343,Customer,,0
1251,4/30/2016 18:26:33,4/30/2016 18:47:24,394,E 9 St & Avenue C,40.72521311,-73.97768752,454,E 51 St & 1 Ave,40.75455731,-73.96592976,23814,Subscriber,1982.0,1
739,4/30/2016 18:26:35,4/30/2016 18:38:54,448,W 37 St & 10 Ave,40.75660359,-73.9979009,446,W 24 St & 7 Ave,40.74487634,-73.99529885,16703,Subscriber,1971.0,1
194,4/30/2016 18:26:39,4/30/2016 18:29:53,445,E 10 St & Avenue A,40.72740794,-73.98142006,504,1 Ave & E 15 St,40.73221853,-73.98165557,22197,Subscriber,1983.0,1
698,4/30/2016 18:26:39,4/30/2016 18:38:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,16644,Subscriber,1990.0,1
1118,4/30/2016 18:26:40,4/30/2016 18:45:19,322,Clinton St & Tillary St,40.696192,-73.991218,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,15378,Subscriber,1965.0,1
334,4/30/2016 18:26:43,4/30/2016 18:32:17,479,9 Ave & W 45 St,40.76019252,-73.9912551,448,W 37 St & 10 Ave,40.75660359,-73.9979009,24813,Subscriber,1987.0,2
2656,4/30/2016 18:26:43,4/30/2016 19:10:59,3160,Central Park West & W 76 St,40.77896784,-73.97374737,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,17570,Customer,,0
832,4/30/2016 18:26:44,4/30/2016 18:40:37,462,W 22 St & 10 Ave,40.74691959,-74.00451887,253,W 13 St & 5 Ave,40.73543934,-73.99453948,17510,Customer,,0
1199,4/30/2016 18:26:47,4/30/2016 18:46:47,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,17181,Subscriber,1995.0,1
1117,4/30/2016 18:26:48,4/30/2016 18:45:25,302,Avenue D & E 3 St,40.72082834,-73.97793172,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15436,Subscriber,1962.0,2
1523,4/30/2016 18:26:51,4/30/2016 18:52:14,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,14624,Subscriber,1992.0,2
248,4/30/2016 18:26:54,4/30/2016 18:31:02,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,17997,Customer,,0
2639,4/30/2016 18:26:53,4/30/2016 19:10:53,3160,Central Park West & W 76 St,40.77896784,-73.97374737,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15099,Customer,,0
254,4/30/2016 18:26:56,4/30/2016 18:31:11,428,E 3 St & 1 Ave,40.72467721,-73.98783413,393,E 5 St & Avenue C,40.72299208,-73.97995466,22558,Subscriber,1988.0,1
454,4/30/2016 18:26:57,4/30/2016 18:34:31,500,Broadway & W 51 St,40.76228826,-73.98336183,515,W 43 St & 10 Ave,40.76009437,-73.99461843,22606,Subscriber,1987.0,1
601,4/30/2016 18:26:57,4/30/2016 18:36:58,174,E 25 St & 1 Ave,40.7381765,-73.97738662,411,E 6 St & Avenue D,40.72228087,-73.97668709,15717,Subscriber,1990.0,2
327,4/30/2016 18:26:57,4/30/2016 18:32:24,247,Perry St & Bleecker St,40.73535398,-74.00483091,116,W 17 St & 8 Ave,40.74177603,-74.00149746,19954,Subscriber,1990.0,1
243,4/30/2016 18:26:59,4/30/2016 18:31:02,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,19239,Customer,,0
698,4/30/2016 18:26:58,4/30/2016 18:38:36,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,15426,Subscriber,1984.0,1
2648,4/30/2016 18:27:00,4/30/2016 19:11:08,3160,Central Park West & W 76 St,40.77896784,-73.97374737,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,22187,Customer,,0
1703,4/30/2016 18:27:02,4/30/2016 18:55:25,467,Dean St & 4 Ave,40.68312489,-73.97895137,3085,Roebling St & N 4 St,40.71469,-73.95739,23188,Subscriber,1985.0,2
486,4/30/2016 18:27:01,4/30/2016 18:35:08,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,389,Broadway & Berry St,40.71044554,-73.96525063,18075,Subscriber,1984.0,1
1705,4/30/2016 18:27:03,4/30/2016 18:55:28,3115,India St & Manhattan Ave,40.73232194,-73.9550858,313,Washington Ave & Park Ave,40.69610226,-73.96751037,19806,Customer,,0
667,4/30/2016 18:27:06,4/30/2016 18:38:14,146,Hudson St & Reade St,40.71625008,-74.0091059,368,Carmine St & 6 Ave,40.73038599,-74.00214988,22806,Customer,,0
609,4/30/2016 18:27:08,4/30/2016 18:37:17,254,W 11 St & 6 Ave,40.73532427,-73.99800419,432,E 7 St & Avenue A,40.72621788,-73.98379855,24173,Subscriber,1992.0,1
351,4/30/2016 18:27:09,4/30/2016 18:33:00,164,E 47 St & 2 Ave,40.75323098,-73.97032517,472,E 32 St & Park Ave,40.7457121,-73.98194829,16195,Subscriber,1969.0,1
1695,4/30/2016 18:27:09,4/30/2016 18:55:25,467,Dean St & 4 Ave,40.68312489,-73.97895137,3085,Roebling St & N 4 St,40.71469,-73.95739,17939,Subscriber,1980.0,1
165,4/30/2016 18:27:08,4/30/2016 18:29:54,494,W 26 St & 8 Ave,40.74734825,-73.99723551,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,16114,Subscriber,1956.0,1
687,4/30/2016 18:27:08,4/30/2016 18:38:36,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,390,Duffield St & Willoughby St,40.69221589,-73.9842844,22934,Subscriber,1984.0,2
596,4/30/2016 18:27:10,4/30/2016 18:37:07,505,6 Ave & W 33 St,40.74901271,-73.98848395,479,9 Ave & W 45 St,40.76019252,-73.9912551,20361,Subscriber,1981.0,1
685,4/30/2016 18:27:10,4/30/2016 18:38:36,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,390,Duffield St & Willoughby St,40.69221589,-73.9842844,19534,Subscriber,1978.0,1
385,4/30/2016 18:27:12,4/30/2016 18:33:38,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,3246,Montague St & Clinton St,40.694281141397326,-73.99230033159256,23731,Subscriber,1964.0,1
575,4/30/2016 18:27:17,4/30/2016 18:36:52,247,Perry St & Bleecker St,40.73535398,-74.00483091,402,Broadway & E 22 St,40.7403432,-73.98955109,21332,Subscriber,1968.0,1
170,4/30/2016 18:27:18,4/30/2016 18:30:09,330,Reade St & Broadway,40.71450451,-74.00562789,79,Franklin St & W Broadway,40.71911552,-74.00666661,18575,Subscriber,1991.0,1
1647,4/30/2016 18:27:18,4/30/2016 18:54:46,463,9 Ave & W 16 St,40.74206539,-74.00443172,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,23106,Subscriber,1971.0,1
617,4/30/2016 18:27:19,4/30/2016 18:37:36,345,W 13 St & 6 Ave,40.73649403,-73.99704374,2010,Grand St & Greene St,40.72165481,-74.00234737,17669,Subscriber,1974.0,1
1185,4/30/2016 18:27:26,4/30/2016 18:47:12,394,E 9 St & Avenue C,40.72521311,-73.97768752,454,E 51 St & 1 Ave,40.75455731,-73.96592976,17554,Subscriber,1981.0,2
950,4/30/2016 18:27:28,4/30/2016 18:43:18,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,20637,Customer,,0
73,4/30/2016 18:27:27,4/30/2016 18:28:41,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15925,Subscriber,1993.0,2
454,4/30/2016 18:27:27,4/30/2016 18:35:02,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3226,W 82 St & Central Park West,40.78275,-73.97137,19671,Subscriber,1993.0,1
555,4/30/2016 18:27:30,4/30/2016 18:36:45,466,W 25 St & 6 Ave,40.74395411,-73.99144871,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,18121,Subscriber,1976.0,1
776,4/30/2016 18:27:33,4/30/2016 18:40:30,250,Lafayette St & Jersey St,40.72456089,-73.99565293,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,23621,Subscriber,1969.0,1
2153,4/30/2016 18:27:34,4/30/2016 19:03:27,499,Broadway & W 60 St,40.76915505,-73.98191841,525,W 34 St & 11 Ave,40.75594159,-74.0021163,15535,Customer,,0
444,4/30/2016 18:27:35,4/30/2016 18:35:00,250,Lafayette St & Jersey St,40.72456089,-73.99565293,285,Broadway & E 14 St,40.73454567,-73.99074142,24117,Subscriber,1987.0,1
371,4/30/2016 18:27:35,4/30/2016 18:33:47,237,E 11 St & 2 Ave,40.73047309,-73.98672378,265,Stanton St & Chrystie St,40.72229346,-73.99147535,17869,Subscriber,1960.0,2
561,4/30/2016 18:27:36,4/30/2016 18:36:58,3162,W 78 St & Broadway,40.78339981,-73.98093133,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,21044,Customer,,0
2205,4/30/2016 18:27:38,4/30/2016 19:04:23,533,Broadway & W 39 St,40.75299641,-73.98721619,533,Broadway & W 39 St,40.75299641,-73.98721619,22997,Subscriber,1978.0,1
687,4/30/2016 18:27:36,4/30/2016 18:39:03,382,University Pl & E 14 St,40.73492695,-73.99200509,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,23535,Subscriber,1983.0,1
743,4/30/2016 18:27:38,4/30/2016 18:40:01,527,E 33 St & 2 Ave,40.744023,-73.976056,3141,1 Ave & E 68 St,40.76500525,-73.95818491,17411,Subscriber,1988.0,1
1863,4/30/2016 18:27:38,4/30/2016 18:58:42,3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,3145,E 84 St & Park Ave,40.77862688,-73.95772073,20318,Customer,,0
592,4/30/2016 18:27:40,4/30/2016 18:37:32,347,Greenwich St & W Houston St,40.728846,-74.008591,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,15065,Subscriber,1967.0,1
1627,4/30/2016 18:27:40,4/30/2016 18:54:48,463,9 Ave & W 16 St,40.74206539,-74.00443172,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,21494,Customer,,0
503,4/30/2016 18:27:41,4/30/2016 18:36:05,212,W 16 St & The High Line,40.74334935,-74.00681753,496,E 16 St & 5 Ave,40.73726186,-73.99238967,14900,Subscriber,1991.0,1
1575,4/30/2016 18:27:44,4/30/2016 18:54:00,410,Suffolk St & Stanton St,40.72066442,-73.98517977,247,Perry St & Bleecker St,40.73535398,-74.00483091,19222,Customer,,0
1565,4/30/2016 18:27:44,4/30/2016 18:53:49,410,Suffolk St & Stanton St,40.72066442,-73.98517977,247,Perry St & Bleecker St,40.73535398,-74.00483091,14953,Customer,,0
558,4/30/2016 18:27:46,4/30/2016 18:37:04,3162,W 78 St & Broadway,40.78339981,-73.98093133,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,16272,Customer,,0
409,4/30/2016 18:27:47,4/30/2016 18:34:37,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3140,1 Ave & E 78 St,40.77140426,-73.9535166,17451,Subscriber,1988.0,2
1376,4/30/2016 18:27:47,4/30/2016 18:50:43,3168,Central Park West & W 85 St,40.78472675,-73.96961715,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,18291,Customer,,0
755,4/30/2016 18:27:50,4/30/2016 18:40:25,402,Broadway & E 22 St,40.7403432,-73.98955109,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,23710,Subscriber,1955.0,2
426,4/30/2016 18:27:55,4/30/2016 18:35:02,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3226,W 82 St & Central Park West,40.78275,-73.97137,15524,Subscriber,1992.0,1
415,4/30/2016 18:27:59,4/30/2016 18:34:54,445,E 10 St & Avenue A,40.72740794,-73.98142006,229,Great Jones St,40.72743423,-73.99379025,19833,Subscriber,1986.0,1
939,4/30/2016 18:28:00,4/30/2016 18:43:40,3160,Central Park West & W 76 St,40.77896784,-73.97374737,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15482,Customer,,0
1261,4/30/2016 18:28:02,4/30/2016 18:49:03,348,W Broadway & Spring St,40.72490985,-74.00154702,505,6 Ave & W 33 St,40.74901271,-73.98848395,20232,Customer,,0
1255,4/30/2016 18:28:02,4/30/2016 18:48:57,348,W Broadway & Spring St,40.72490985,-74.00154702,505,6 Ave & W 33 St,40.74901271,-73.98848395,16130,Customer,,0
236,4/30/2016 18:28:03,4/30/2016 18:31:59,402,Broadway & E 22 St,40.7403432,-73.98955109,475,E 16 St & Irving Pl,40.73524276,-73.98758561,17786,Subscriber,1970.0,1
434,4/30/2016 18:28:03,4/30/2016 18:35:17,247,Perry St & Bleecker St,40.73535398,-74.00483091,348,W Broadway & Spring St,40.72490985,-74.00154702,16280,Subscriber,1985.0,1
349,4/30/2016 18:28:03,4/30/2016 18:33:52,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,167,E 39 St & 3 Ave,40.7489006,-73.97604882,22569,Subscriber,1981.0,1
932,4/30/2016 18:28:04,4/30/2016 18:43:37,3160,Central Park West & W 76 St,40.77896784,-73.97374737,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,18875,Customer,,0
2718,4/30/2016 18:28:09,4/30/2016 19:13:28,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,3163,Central Park West & W 68 St,40.7734066,-73.97782542,19911,Subscriber,1963.0,1
1788,4/30/2016 18:28:11,4/30/2016 18:57:59,293,Lafayette St & E 8 St,40.73028666,-73.9907647,473,Rivington St & Chrystie St,40.72110063,-73.9919254,23711,Subscriber,1980.0,2
2199,4/30/2016 18:28:10,4/30/2016 19:04:50,317,E 6 St & Avenue B,40.72453734,-73.98185424,3002,South End Ave & Liberty St,40.711512,-74.015756,24880,Subscriber,1987.0,1
341,4/30/2016 18:28:13,4/30/2016 18:33:54,450,W 49 St & 8 Ave,40.76227205,-73.98788205,500,Broadway & W 51 St,40.76228826,-73.98336183,17819,Subscriber,1991.0,1
242,4/30/2016 18:28:15,4/30/2016 18:32:17,410,Suffolk St & Stanton St,40.72066442,-73.98517977,361,Allen St & Hester St,40.71605866,-73.99190759,20613,Subscriber,1985.0,1
327,4/30/2016 18:28:16,4/30/2016 18:33:43,525,W 34 St & 11 Ave,40.75594159,-74.0021163,490,8 Ave & W 33 St,40.751551,-73.993934,20582,Subscriber,1972.0,1
847,4/30/2016 18:28:17,4/30/2016 18:42:25,352,W 56 St & 6 Ave,40.76340613,-73.97722479,3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,14806,Subscriber,1984.0,1
723,4/30/2016 18:28:19,4/30/2016 18:40:23,402,Broadway & E 22 St,40.7403432,-73.98955109,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21572,Subscriber,1954.0,1
317,4/30/2016 18:28:18,4/30/2016 18:33:36,432,E 7 St & Avenue A,40.72621788,-73.98379855,265,Stanton St & Chrystie St,40.72229346,-73.99147535,24866,Subscriber,1973.0,1
2106,4/30/2016 18:28:21,4/30/2016 19:03:27,499,Broadway & W 60 St,40.76915505,-73.98191841,525,W 34 St & 11 Ave,40.75594159,-74.0021163,19396,Subscriber,1973.0,1
2300,4/30/2016 18:28:23,4/30/2016 19:06:44,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,18801,Customer,,0
557,4/30/2016 18:28:25,4/30/2016 18:37:42,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3134,3 Ave & E 62 St,40.76312584,-73.96526895,17792,Subscriber,1976.0,1
607,4/30/2016 18:28:25,4/30/2016 18:38:32,449,W 52 St & 9 Ave,40.76461837,-73.98789473,3223,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,20327,Subscriber,1982.0,1
3005,4/30/2016 18:28:25,4/30/2016 19:18:31,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,470,W 20 St & 8 Ave,40.74345335,-74.00004031,18712,Subscriber,1981.0,2
1225,4/30/2016 18:28:28,4/30/2016 18:48:53,519,Pershing Square North,40.751873,-73.977706,3145,E 84 St & Park Ave,40.77862688,-73.95772073,17447,Subscriber,1972.0,2
864,4/30/2016 18:28:28,4/30/2016 18:42:52,439,E 4 St & 2 Ave,40.7262807,-73.98978041,509,9 Ave & W 22 St,40.7454973,-74.00197139,16293,Subscriber,1971.0,1
455,4/30/2016 18:28:29,4/30/2016 18:36:04,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,223,W 13 St & 7 Ave,40.73781509,-73.99994661,19105,Subscriber,1971.0,1
